"times_for_S2_markov","S2_markov_of_time"
72.4,0.000270663396036657
72.41,0.000270663396036657
72.42,0.000270663396036657
72.43,0.000270663396036657
72.44,0.000270663396036657
72.45,0.000270663396036657
72.46,0.000270663396036657
72.47,0.000270663396036657
72.48,0.000270663396036657
72.49,0.000270663396036657
72.5,0.000270663396036657
72.51,0.000270663396036657
72.52,0.000270663396036657
72.53,0.000270663396036657
72.54,0.000270663396036657
72.55,0.000270663396036657
72.56,0.000270663396036657
72.57,0.000270663396036657
72.58,0.000270663396036657
72.59,0.000270663396036657
72.6,0.000270663396036657
72.61,0.000270663396036657
72.62,0.000270663396036657
72.63,0.000270663396036657
72.64,0.000270663396036657
72.65,0.000270663396036657
72.66,0.000270663396036657
72.67,0.000270663396036657
72.68,0.000270663396036657
72.69,0.000270663396036657
72.7,0.000270663396036657
72.71,0.000270663396036657
72.72,0.000270663396036657
72.73,0.000270663396036657
72.74,0.000270663396036657
72.75,0.000270663396036657
72.76,0.000270663396036657
72.77,0.000270663396036657
72.78,0.000270663396036657
72.79,0.000270663396036657
72.8,0.000270663396036657
72.81,0.000270663396036657
72.82,0.000270663396036657
72.83,0.000270663396036657
72.84,0.000270663396036657
72.85,0.000270663396036657
72.86,0.000270663396036657
72.87,0.000270663396036657
72.88,0.000270663396036657
72.89,0.000270663396036657
72.9,0.000270663396036657
72.91,0.000270663396036657
72.92,0.000270663396036657
72.93,0.000270663396036657
72.94,0.000270663396036657
72.95,0.000270663396036657
72.96,0.000270663396036657
72.97,0.000270663396036657
72.98,0.000270663396036657
72.99,0.000270663396036657
73,0.000270663396036657
73.01,0.000270663396036657
73.02,0.000270663396036657
73.03,0.000270663396036657
73.04,0.000270663396036657
73.05,0.000270663396036657
73.06,0.000270663396036657
73.07,0.000270663396036657
73.08,0.000270663396036657
73.09,0.000270663396036657
73.1,0.000270663396036657
73.11,0.000270663396036657
73.12,0.000270663396036657
73.13,0.000270663396036657
73.14,0.000270663396036657
73.15,0.000270663396036657
73.16,0.000270663396036657
73.17,0.000270663396036657
73.18,0.000270663396036657
73.19,0.000270663396036657
73.2,0.000270663396036657
73.21,0.000270663396036657
73.22,0.000270663396036657
73.23,0.000270663396036657
73.24,0.000270663396036657
73.25,0.000270663396036657
73.26,0.000270663396036657
73.27,0.000270663396036657
73.28,0.000270663396036657
73.29,0.000270663396036657
73.3,0.000270663396036657
73.31,0.000270663396036657
73.32,0.000270663396036657
73.33,0.000270663396036657
73.34,0.000270663396036657
73.35,0.000270663396036657
73.36,0.000270663396036657
73.37,0.000270663396036657
73.38,0.000270663396036657
73.39,0.000270663396036657
73.4,0.000270663396036657
73.41,0.000270663396036657
73.42,0.000270663396036657
73.43,0.000270663396036657
73.44,0.000270663396036657
73.45,0.000270663396036657
73.46,0.000270663396036657
73.47,0.000270663396036657
73.48,0.000270663396036657
73.49,0.000270663396036657
73.5,0.000270663396036657
73.51,0.000270663396036657
73.52,0.000270663396036657
73.53,0.000270663396036657
73.54,0.000270663396036657
73.55,0.000270663396036657
73.56,0.000270663396036657
73.57,0.000270663396036657
73.58,0.000270663396036657
73.59,0.000270663396036657
73.6,0.000270663396036657
73.61,0.000270663396036657
73.62,0.000270663396036657
73.63,0.000270663396036657
73.64,0.000270663396036657
73.65,0.000270663396036657
73.66,0.000270663396036657
73.67,0.000270663396036657
73.68,0.000270663396036657
73.69,0.000270663396036657
73.7,0.000270663396036657
73.71,0.000270663396036657
73.72,0.000270663396036657
73.73,0.000270663396036657
73.74,0.000270663396036657
73.75,0.000270663396036657
73.76,0.000270663396036657
73.77,0.000270663396036657
73.78,0.000270663396036657
73.79,0.000270663396036657
73.8,0.000270663396036657
73.81,0.000270663396036657
73.82,0.000270663396036657
73.83,0.000270663396036657
73.84,0.000270663396036657
73.85,0.000270663396036657
73.86,0.000270663396036657
73.87,0.000270663396036657
73.88,0.000270663396036657
73.89,0.000270663396036657
73.9,0.000270663396036657
73.91,0.000270663396036657
73.92,0.000270663396036657
73.93,0.000270663396036657
73.94,0.000270663396036657
73.95,0.000270663396036657
73.96,0.000270663396036657
73.97,0.000270663396036657
73.98,0.000270663396036657
73.99,0.000270663396036657
74,0.000270663396036657
74.01,0.000270663396036657
74.02,0.000270663396036657
74.03,0.000270663396036657
74.04,0.000270663396036657
74.05,0.000270663396036657
74.06,0.000270663396036657
74.07,0.000270663396036657
74.08,0.000270663396036657
74.09,0.000270663396036657
74.1,0.000270663396036657
74.11,0.000270663396036657
74.12,0.000270663396036657
74.13,0.000270663396036657
74.14,0.000270663396036657
74.15,0.000270663396036657
74.16,0.000270663396036657
74.17,0.000270663396036657
74.18,0.000270663396036657
74.19,0.000270663396036657
74.2,0.000270663396036657
74.21,0.000270663396036657
74.22,0.000270663396036657
74.23,0.000270663396036657
74.24,0.000270663396036657
74.25,0.000270663396036657
74.26,0.000270663396036657
74.27,0.000270663396036657
74.28,0.000270663396036657
74.29,0.000270663396036657
74.3,0.000270663396036657
74.31,0.000270663396036657
74.32,0.000270663396036657
74.33,0.000270663396036657
74.34,0.000270663396036657
74.35,0.000270663396036657
74.36,0.000270663396036657
74.37,0.000270663396036657
74.38,0.000270663396036657
74.39,0.000270663396036657
74.4,0.000270663396036657
74.41,0.000270663396036657
74.42,0.000270663396036657
74.43,0.000270663396036657
74.44,0.000270663396036657
74.45,0.000270663396036657
74.46,0.000270663396036657
74.47,0.000270663396036657
74.48,0.000270663396036657
74.49,0.000270663396036657
74.5,0.000270663396036657
74.51,0.000270663396036657
74.52,0.000270663396036657
74.53,0.000270663396036657
74.54,0.000270663396036657
74.55,0.000270663396036657
74.56,0.000270663396036657
74.57,0.000270663396036657
74.58,0.000270663396036657
74.59,0.000270663396036657
74.6,0.000270663396036657
74.61,0.000270663396036657
74.62,0.000270663396036657
74.63,0.000270663396036657
74.64,0.000270663396036657
74.65,0.000270663396036657
74.66,0.000270663396036657
74.67,0.000270663396036657
74.68,0.000270663396036657
74.69,0.000270663396036657
74.7,0.000270663396036657
74.71,0.000270663396036657
74.72,0.000270663396036657
74.73,0.000270663396036657
74.74,0.000270663396036657
74.75,0.000270663396036657
74.76,0.000270663396036657
74.77,0.000270663396036657
74.78,0.000270663396036657
74.79,0.000270663396036657
74.8,0.000270663396036657
74.81,0.000270663396036657
74.82,0.000270663396036657
74.83,0.000270663396036657
74.84,0.000270663396036657
74.85,0.000270663396036657
74.86,0.000270663396036657
74.87,0.000270663396036657
74.88,0.000270663396036657
74.89,0.000270663396036657
74.9,0.000270663396036657
74.91,0.000270663396036657
74.92,0.000270663396036657
74.93,0.000270663396036657
74.94,0.000270663396036657
74.95,0.000270663396036657
74.96,0.000270663396036657
74.97,0.000270663396036657
74.98,0.000270663396036657
74.99,0.000270663396036657
75,0.000270663396036657
75.01,0.000270663396036657
75.02,0.000270663396036657
75.03,0.000270663396036657
75.04,0.000270663396036657
75.05,0.000270663396036657
75.06,0.000270663396036657
75.07,0.000270663396036657
75.08,0.000270663396036657
75.09,0.000270663396036657
75.1,0.000270663396036657
75.11,0.000270663396036657
75.12,0.000270663396036657
75.13,0.000270663396036657
75.14,0.000270663396036657
75.15,0.000270663396036657
75.16,0.000270663396036657
75.17,0.000270663396036657
75.18,0.000270663396036657
75.19,0.000270663396036657
75.2,0.000270663396036657
75.21,0.000270663396036657
75.22,0.000270663396036657
75.23,0.000270663396036657
75.24,0.000270663396036657
75.25,0.000270663396036657
75.26,0.000270663396036657
75.27,0.000270663396036657
75.28,0.000270663396036657
75.29,0.000270663396036657
75.3,0.000270663396036657
75.31,0.000270663396036657
75.32,0.000270663396036657
75.33,0.000270663396036657
75.34,0.000270663396036657
75.35,0.000270663396036657
75.36,0.000270663396036657
75.37,0.000270663396036657
75.38,0.000270663396036657
75.39,0.000270663396036657
75.4,0.000270663396036657
75.41,0.000270663396036657
75.42,0.000270663396036657
75.43,0.000270663396036657
75.44,0.000270663396036657
75.45,0.000270663396036657
75.46,0.000270663396036657
75.47,0.000270663396036657
75.48,0.000270663396036657
75.49,0.000270663396036657
75.5,0.000270663396036657
75.51,0.000270663396036657
75.52,0.000270663396036657
75.53,0.000270663396036657
75.54,0.000270663396036657
75.55,0.000270663396036657
75.56,0.000270663396036657
75.57,0.000270663396036657
75.58,0.000270663396036657
75.59,0.000270663396036657
75.6,0.000270663396036657
75.61,0.000270663396036657
75.62,0.000270663396036657
75.63,0.000270663396036657
75.64,0.000270663396036657
75.65,0.000270663396036657
75.66,0.000270663396036657
75.67,0.000270663396036657
75.68,0.000270663396036657
75.69,0.000270663396036657
75.7,0.000270663396036657
75.71,0.000270663396036657
75.72,0.000270663396036657
75.73,0.000270663396036657
75.74,0.000270663396036657
75.75,0.000270663396036657
75.76,0.000270663396036657
75.77,0.000270663396036657
75.78,0.000270663396036657
75.79,0.000270663396036657
75.8,0.000270663396036657
75.81,0.000270663396036657
75.82,0.000270663396036657
75.83,0.000270663396036657
75.84,0.000270663396036657
75.85,0.000270663396036657
75.86,0.000270663396036657
75.87,0.000270663396036657
75.88,0.000270663396036657
75.89,0.000270663396036657
75.9,0.000270663396036657
75.91,0.000270663396036657
75.92,0.000270663396036657
75.93,0.000270663396036657
75.94,0.000270663396036657
75.95,0.000270663396036657
75.96,0.000270663396036657
75.97,0.000270663396036657
75.98,0.000270663396036657
75.99,0.000270663396036657
76,0.000270663396036657
76.01,0.000270663396036657
76.02,0.000270663396036657
76.03,0.000270663396036657
76.04,0.000270663396036657
76.05,0.000270663396036657
76.06,0.000270663396036657
76.07,0.000270663396036657
76.08,0.000270663396036657
76.09,0.000270663396036657
76.1,0.000270663396036657
76.11,0.000270663396036657
76.12,0.000270663396036657
76.13,0.000270663396036657
76.14,0.000270663396036657
76.15,0.000270663396036657
76.16,0.000270663396036657
76.17,0.000270663396036657
76.18,0.000270663396036657
76.19,0.000270663396036657
76.2,0.000270663396036657
76.21,0.000270663396036657
76.22,0.000270663396036657
76.23,0.000270663396036657
76.24,0.000270663396036657
76.25,0.000270663396036657
76.26,0.000270663396036657
76.27,0.000270663396036657
76.28,0.000270663396036657
76.29,0.000270663396036657
76.3,0.000270663396036657
76.31,0.000270663396036657
76.32,0.000270663396036657
76.33,0.000270663396036657
76.34,0.000270663396036657
76.35,0.000270663396036657
76.36,0.000270663396036657
76.37,0.000270663396036657
76.38,0.000270663396036657
76.39,0.000270663396036657
76.4,0.000270663396036657
76.41,0.000270663396036657
76.42,0.000270663396036657
76.43,0.000270663396036657
76.44,0.000270663396036657
76.45,0.000270663396036657
76.46,0.000270663396036657
76.47,0.000270663396036657
76.48,0.000270663396036657
76.49,0.000270663396036657
76.5,0.000270663396036657
76.51,0.000270663396036657
76.52,0.000270663396036657
76.53,0.000270663396036657
76.54,0.000270663396036657
76.55,0.000270663396036657
76.56,0.000270663396036657
76.57,0.000270663396036657
76.58,0.000270663396036657
76.59,0.000270663396036657
76.6,0.000270663396036657
76.61,0.000270663396036657
76.62,0.000270663396036657
76.63,0.000270663396036657
76.64,0.000270663396036657
76.65,0.000270663396036657
76.66,0.000270663396036657
76.67,0.000270663396036657
76.68,0.000270663396036657
76.69,0.000270663396036657
76.7,0.000270663396036657
76.71,0.000270663396036657
76.72,0.000270663396036657
76.73,0.000270663396036657
76.74,0.000270663396036657
76.75,0.000270663396036657
76.76,0.000270663396036657
76.77,0.000270663396036657
76.78,0.000270663396036657
76.79,0.000270663396036657
76.8,0.000270663396036657
76.81,0.000270663396036657
76.82,0.000270663396036657
76.83,0.000270663396036657
76.84,0.000270663396036657
76.85,0.000270663396036657
76.86,0.000270663396036657
76.87,0.000270663396036657
76.88,0.000270663396036657
76.89,0.000270663396036657
76.9,0.000270663396036657
76.91,0.000270663396036657
76.92,0.000270663396036657
76.93,0.000270663396036657
76.94,0.000270663396036657
76.95,0.000270663396036657
76.96,0.000270663396036657
76.97,0.000270663396036657
76.98,0.000270663396036657
76.99,0.000270663396036657
77,0.000270663396036657
77.01,0.000270663396036657
77.02,0.000270663396036657
77.03,0.000270663396036657
77.04,0.000270663396036657
77.05,0.000270663396036657
77.06,0.000270663396036657
77.07,0.000270663396036657
77.08,0.000270663396036657
77.09,0.000270663396036657
77.1,0.000270663396036657
77.11,0.000270663396036657
77.12,0.000270663396036657
77.13,0.000270663396036657
77.14,0.000270663396036657
77.15,0.000270663396036657
77.16,0.000270663396036657
77.17,0.000270663396036657
77.18,0.000270663396036657
77.19,0.000270663396036657
77.2,0.000270663396036657
77.21,0.000270663396036657
77.22,0.000270663396036657
77.23,0.000270663396036657
77.24,0.000270663396036657
77.25,0.000270663396036657
77.26,0.000270663396036657
77.27,0.000270663396036657
77.28,0.000270663396036657
77.29,0.000270663396036657
77.3,0.000270663396036657
77.31,0.000270663396036657
77.32,0.000270663396036657
77.33,0.000270663396036657
77.34,0.000270663396036657
77.35,0.000270663396036657
77.36,0.000270663396036657
77.37,0.000270663396036657
77.38,0.000270663396036657
77.39,0.000270663396036657
77.4,0.000270663396036657
77.41,0.000270663396036657
77.42,0.000270663396036657
77.43,0.000270663396036657
77.44,0.000270663396036657
77.45,0.000270663396036657
77.46,0.000270663396036657
77.47,0.000270663396036657
77.48,0.000270663396036657
77.49,0.000270663396036657
77.5,0.000270663396036657
77.51,0.000270663396036657
77.52,0.000270663396036657
77.53,0.000270663396036657
77.54,0.000270663396036657
77.55,0.000270663396036657
77.56,0.000270663396036657
77.57,0.000270663396036657
77.58,0.000270663396036657
77.59,0.000270663396036657
77.6,0.000270663396036657
77.61,0.000270663396036657
77.62,0.000270663396036657
77.63,0.000270663396036657
77.64,0.000270663396036657
77.65,0.000270663396036657
77.66,0.000270663396036657
77.67,0.000270663396036657
77.68,0.000270663396036657
77.69,0.000270663396036657
77.7,0.000270663396036657
77.71,0.000270663396036657
77.72,0.000270663396036657
77.73,0.000270663396036657
77.74,0.000270663396036657
77.75,0.000270663396036657
77.76,0.000270663396036657
77.77,0.000270663396036657
77.78,0.000270663396036657
77.79,0.000270663396036657
77.8,0.000270663396036657
77.81,0.000270663396036657
77.82,0.000270663396036657
77.83,0.000270663396036657
77.84,0.000270663396036657
77.85,0.000270663396036657
77.86,0.000270663396036657
77.87,0.000270663396036657
77.88,0.000270663396036657
77.89,0.000270663396036657
77.9,0.000270663396036657
77.91,0.000270663396036657
77.92,0.000270663396036657
77.93,0.000270663396036657
77.94,0.000270663396036657
77.95,0.000270663396036657
77.96,0.000270663396036657
77.97,0.000270663396036657
77.98,0.000270663396036657
77.99,0.000270663396036657
78,0.000270663396036657
78.01,0.000270663396036657
78.02,0.000270663396036657
78.03,0.000270663396036657
78.04,0.000270663396036657
78.05,0.000270663396036657
78.06,0.000270663396036657
78.07,0.000270663396036657
78.08,0.000270663396036657
78.09,0.000270663396036657
78.1,0.000270663396036657
78.11,0.000270663396036657
78.12,0.000270663396036657
78.13,0.000270663396036657
78.14,0.000270663396036657
78.15,0.000270663396036657
78.16,0.000270663396036657
78.17,0.000270663396036657
78.18,0.000270663396036657
78.19,0.000270663396036657
78.2,0.000270663396036657
78.21,0.000270663396036657
78.22,0.000270663396036657
78.23,0.000270663396036657
78.24,0.000270663396036657
78.25,0.000270663396036657
78.26,0.000270663396036657
78.27,0.000270663396036657
78.28,0.000270663396036657
78.29,0.000270663396036657
78.3,0.000270663396036657
78.31,0.000270663396036657
78.32,0.000270663396036657
78.33,0.000270663396036657
78.34,0.000270663396036657
78.35,0.000270663396036657
78.36,0.000270663396036657
78.37,0.000270663396036657
78.38,0.000270663396036657
78.39,0.000270663396036657
78.4,0.000270663396036657
78.41,0.000270663396036657
78.42,0.000270663396036657
78.43,0.000270663396036657
78.44,0.000270663396036657
78.45,0.000270663396036657
78.46,0.000270663396036657
78.47,0.000270663396036657
78.48,0.000270663396036657
78.49,0.000270663396036657
78.5,0.000270663396036657
78.51,0.000270663396036657
78.52,0.000270663396036657
78.53,0.000270663396036657
78.54,0.000270663396036657
78.55,0.000270663396036657
78.56,0.000270663396036657
78.57,0.000270663396036657
78.58,0.000270663396036657
78.59,0.000270663396036657
78.6,0.000270663396036657
78.61,0.000270663396036657
78.62,0.000270663396036657
78.63,0.000270663396036657
78.64,0.000270663396036657
78.65,0.000270663396036657
78.66,0.000270663396036657
78.67,0.000270663396036657
78.68,0.000270663396036657
78.69,0.000270663396036657
78.7,0.000270663396036657
78.71,0.000270663396036657
78.72,0.000270663396036657
78.73,0.000270663396036657
78.74,0.000270663396036657
78.75,0.000270663396036657
78.76,0.000270663396036657
78.77,0.000270663396036657
78.78,0.000270663396036657
78.79,0.000270663396036657
78.8,0.000270663396036657
78.81,0.000270663396036657
78.82,0.000270663396036657
78.83,0.000270663396036657
78.84,0.000270663396036657
78.85,0.000270663396036657
78.86,0.000270663396036657
78.87,0.000270663396036657
78.88,0.000270663396036657
78.89,0.000270663396036657
78.9,0.000270663396036657
78.91,0.000270663396036657
78.92,0.000270663396036657
78.93,0.000270663396036657
78.94,0.000270663396036657
78.95,0.000270663396036657
78.96,0.000270663396036657
78.97,0.000270663396036657
78.98,0.000270663396036657
78.99,0.000270663396036657
79,0.000270663396036657
79.01,0.000270663396036657
79.02,0.000270663396036657
79.03,0.000270663396036657
79.04,0.000270663396036657
79.05,0.000270663396036657
79.06,0.000270663396036657
79.07,0.000270663396036657
79.08,0.000270663396036657
79.09,0.000270663396036657
79.1,0.000270663396036657
79.11,0.000270663396036657
79.12,0.000270663396036657
79.13,0.000270663396036657
79.14,0.000270663396036657
79.15,0.000270663396036657
79.16,0.000270663396036657
79.17,0.000270663396036657
79.18,0.000270663396036657
79.19,0.000270663396036657
79.2,0.000270663396036657
79.21,0.000270663396036657
79.22,0.000270663396036657
79.23,0.000270663396036657
79.24,0.000270663396036657
79.25,0.000270663396036657
79.26,0.000270663396036657
79.27,0.000270663396036657
79.28,0.000270663396036657
79.29,0.000270663396036657
79.3,0.000270663396036657
79.31,0.000270663396036657
79.32,0.000270663396036657
79.33,0.000270663396036657
79.34,0.000270663396036657
79.35,0.000270663396036657
79.36,0.000270663396036657
79.37,0.000270663396036657
79.38,0.000270663396036657
79.39,0.000270663396036657
79.4,0.000270663396036657
79.41,0.000270663396036657
79.42,0.000270663396036657
79.43,0.000270663396036657
79.44,0.000270663396036657
79.45,0.000270663396036657
79.46,0.000270663396036657
79.47,0.000270663396036657
79.48,0.000270663396036657
79.49,0.000270663396036657
79.5,0.000270663396036657
79.51,0.000270663396036657
79.52,0.000270663396036657
79.53,0.000270663396036657
79.54,0.000270663396036657
79.55,0.000270663396036657
79.56,0.000270663396036657
79.57,0.000270663396036657
79.58,0.000270663396036657
79.59,0.000270663396036657
79.6,0.000270663396036657
79.61,0.000270663396036657
79.62,0.000270663396036657
79.63,0.000270663396036657
79.64,0.000270663396036657
79.65,0.000270663396036657
79.66,0.000270663396036657
79.67,0.000270663396036657
79.68,0.000270663396036657
79.69,0.000270663396036657
79.7,0.000270663396036657
79.71,0.000270663396036657
79.72,0.000270663396036657
79.73,0.000270663396036657
79.74,0.000270663396036657
79.75,0.000270663396036657
79.76,0.000270663396036657
79.77,0.000270663396036657
79.78,0.000270663396036657
79.79,0.000270663396036657
79.8,0.000270663396036657
79.81,0.000270663396036657
79.82,0.000270663396036657
79.83,0.000270663396036657
79.84,0.000270663396036657
79.85,0.000270663396036657
79.86,0.000270663396036657
79.87,0.000270663396036657
79.88,0.000270663396036657
79.89,0.000270663396036657
79.9,0.000270663396036657
79.91,0.000270663396036657
79.92,0.000270663396036657
79.93,0.000270663396036657
79.94,0.000270663396036657
79.95,0.000270663396036657
79.96,0.000270663396036657
79.97,0.000270663396036657
79.98,0.000270663396036657
79.99,0.000270663396036657
80,0.000270663396036657
80.01,0.000270663396036657
80.02,0.000270663396036657
80.03,0.000270663396036657
80.04,0.000270663396036657
80.05,0.000270663396036657
80.06,0.000270663396036657
80.07,0.000270663396036657
80.08,0.000270663396036657
80.09,0.000270663396036657
80.1,0.000270663396036657
80.11,0.000270663396036657
80.12,0.000270663396036657
80.13,0.000270663396036657
80.14,0.000270663396036657
80.15,0.000270663396036657
80.16,0.000270663396036657
80.17,0.000270663396036657
80.18,0.000270663396036657
80.19,0.000270663396036657
80.2,0.000270663396036657
80.21,0.000270663396036657
80.22,0.000270663396036657
80.23,0.000270663396036657
80.24,0.000270663396036657
80.25,0.000270663396036657
80.26,0.000270663396036657
80.27,0.000270663396036657
80.28,0.000270663396036657
80.29,0.000270663396036657
80.3,0.000270663396036657
80.31,0.000270663396036657
80.32,0.000270663396036657
80.33,0.000270663396036657
80.34,0.000270663396036657
80.35,0.000270663396036657
80.36,0.000270663396036657
80.37,0.000270663396036657
80.38,0.000270663396036657
80.39,0.000270663396036657
80.4,0.000270663396036657
80.41,0.000270663396036657
80.42,0.000270663396036657
80.43,0.000270663396036657
80.44,0.000270663396036657
80.45,0.000270663396036657
80.46,0.000270663396036657
80.47,0.000270663396036657
80.48,0.000270663396036657
80.49,0.000270663396036657
80.5,0.000270663396036657
80.51,0.000270663396036657
80.52,0.000270663396036657
80.53,0.000270663396036657
80.54,0.000270663396036657
80.55,0.000270663396036657
80.56,0.000270663396036657
80.57,0.000270663396036657
80.58,0.000270663396036657
80.59,0.000270663396036657
80.6,0.000270663396036657
80.61,0.000270663396036657
80.62,0.000270663396036657
80.63,0.000270663396036657
80.64,0.000270663396036657
80.65,0.000270663396036657
80.66,0.000270663396036657
80.67,0.000270663396036657
80.68,0.000270663396036657
80.69,0.000270663396036657
80.7,0.000270663396036657
80.71,0.000270663396036657
80.72,0.000270663396036657
80.73,0.000270663396036657
80.74,0.000270663396036657
80.75,0.000270663396036657
80.76,0.000270663396036657
80.77,0.000270663396036657
80.78,0.000270663396036657
80.79,0.000270663396036657
80.8,0.000270663396036657
80.81,0.000270663396036657
80.82,0.000270663396036657
80.83,0.000270663396036657
80.84,0.000270663396036657
80.85,0.000270663396036657
80.86,0.000270663396036657
80.87,0.000270663396036657
80.88,0.000270663396036657
80.89,0.000270663396036657
80.9,0.000270663396036657
80.91,0.000270663396036657
80.92,0.000270663396036657
80.93,0.000270663396036657
80.94,0.000270663396036657
80.95,0.000270663396036657
80.96,0.000270663396036657
80.97,0.000270663396036657
80.98,0.000270663396036657
80.99,0.000270663396036657
81,0.000270663396036657
81.01,0.000270663396036657
81.02,0.000270663396036657
81.03,0.000270663396036657
81.04,0.000270663396036657
81.05,0.000270663396036657
81.06,0.000270663396036657
81.07,0.000270663396036657
81.08,0.000270663396036657
81.09,0.000270663396036657
81.1,0.000270663396036657
81.11,0.000270663396036657
81.12,0.000270663396036657
81.13,0.000270663396036657
81.14,0.000270663396036657
81.15,0.000270663396036657
81.16,0.000270663396036657
81.17,0.000270663396036657
81.18,0.000270663396036657
81.19,0.000270663396036657
81.2,0.000270663396036657
81.21,0.000270663396036657
81.22,0.000270663396036657
81.23,0.000270663396036657
81.24,0.000270663396036657
81.25,0.000270663396036657
81.26,0.000270663396036657
81.27,0.000270663396036657
81.28,0.000270663396036657
81.29,0.000270663396036657
81.3,0.000270663396036657
81.31,0.000270663396036657
81.32,0.000270663396036657
81.33,0.000270663396036657
81.34,0.000270663396036657
81.35,0.000270663396036657
81.36,0.000270663396036657
81.37,0.000270663396036657
81.38,0.000270663396036657
81.39,0.000270663396036657
81.4,0.000270663396036657
81.41,0.000270663396036657
81.42,0.000270663396036657
81.43,0.000270663396036657
81.44,0.000270663396036657
81.45,0.000270663396036657
81.46,0.000270663396036657
81.47,0.000270663396036657
81.48,0.000270663396036657
81.49,0.000270663396036657
81.5,0.000270663396036657
81.51,0.000270663396036657
81.52,0.000270663396036657
81.53,0.000270663396036657
81.54,0.000270663396036657
81.55,0.000270663396036657
81.56,0.000270663396036657
81.57,0.000270663396036657
81.58,0.000270663396036657
81.59,0.000270663396036657
81.6,0.000270663396036657
81.61,0.000270663396036657
81.62,0.000270663396036657
81.63,0.000270663396036657
81.64,0.000270663396036657
81.65,0.000270663396036657
81.66,0.000270663396036657
81.67,0.000270663396036657
81.68,0.000270663396036657
81.69,0.000270663396036657
81.7,0.000270663396036657
81.71,0.000270663396036657
81.72,0.000270663396036657
81.73,0.000270663396036657
81.74,0.000270663396036657
81.75,0.000270663396036657
81.76,0.000270663396036657
81.77,0.000270663396036657
81.78,0.000270663396036657
81.79,0.000270663396036657
81.8,0.000270663396036657
81.81,0.000270663396036657
81.82,0.000270663396036657
81.83,0.000270663396036657
81.84,0.000270663396036657
81.85,0.000270663396036657
81.86,0.000270663396036657
81.87,0.000270663396036657
81.88,0.000270663396036657
81.89,0.000270663396036657
81.9,0.000270663396036657
81.91,0.000270663396036657
81.92,0.000270663396036657
81.93,0.000270663396036657
81.94,0.000270663396036657
81.95,0.000270663396036657
81.96,0.000270663396036657
81.97,0.000270663396036657
81.98,0.000270663396036657
81.99,0.000270663396036657
82,0.000270663396036657
82.01,0.000270663396036657
82.02,0.000270663396036657
82.03,0.000270663396036657
82.04,0.000270663396036657
82.05,0.000270663396036657
82.06,0.000270663396036657
82.07,0.000270663396036657
82.08,0.000270663396036657
82.09,0.000270663396036657
82.1,0.000270663396036657
82.11,0.000270663396036657
82.12,0.000270663396036657
82.13,0.000270663396036657
82.14,0.000270663396036657
82.15,0.000270663396036657
82.16,0.000270663396036657
82.17,0.000270663396036657
82.18,0.000270663396036657
82.19,0.000270663396036657
82.2,0.000270663396036657
82.21,0.000270663396036657
82.22,0.000270663396036657
82.23,0.000270663396036657
82.24,0.000270663396036657
82.25,0.000270663396036657
82.26,0.000270663396036657
82.27,0.000270663396036657
82.28,0.000270663396036657
82.29,0.000270663396036657
82.3,0.000270663396036657
82.31,0.000270663396036657
82.32,0.000270663396036657
82.33,0.000270663396036657
82.34,0.000270663396036657
82.35,0.000270663396036657
82.36,0.000270663396036657
82.37,0.000270663396036657
82.38,0.000270663396036657
82.39,0.000270663396036657
82.4,0.000270663396036657
82.41,0.000270663396036657
82.42,0.000270663396036657
82.43,0.000270663396036657
82.44,0.000270663396036657
82.45,0.000270663396036657
82.46,0.000270663396036657
82.47,0.000270663396036657
82.48,0.000270663396036657
82.49,0.000270663396036657
82.5,0.000270663396036657
82.51,0.000270663396036657
82.52,0.000270663396036657
82.53,0.000270663396036657
82.54,0.000270663396036657
82.55,0.000270663396036657
82.56,0.000270663396036657
82.57,0.000270663396036657
82.58,0.000270663396036657
82.59,0.000270663396036657
82.6,0.000270663396036657
82.61,0.000270663396036657
82.62,0.000270663396036657
82.63,0.000270663396036657
82.64,0.000270663396036657
82.65,0.000270663396036657
82.66,0.000270663396036657
82.67,0.000270663396036657
82.68,0.000270663396036657
82.69,0.000270663396036657
82.7,0.000270663396036657
82.71,0.000270663396036657
82.72,0.000270663396036657
82.73,0.000270663396036657
82.74,0.000270663396036657
82.75,0.000270663396036657
82.76,0.000270663396036657
82.77,0.000270663396036657
82.78,0.000270663396036657
82.79,0.000270663396036657
82.8,0.000270663396036657
82.81,0.000270663396036657
82.82,0.000270663396036657
82.83,0.000270663396036657
82.84,0.000270663396036657
82.85,0.000270663396036657
82.86,0.000270663396036657
82.87,0.000270663396036657
82.88,0.000270663396036657
82.89,0.000270663396036657
82.9,0.000270663396036657
82.91,0.000270663396036657
82.92,0.000270663396036657
82.93,0.000270663396036657
82.94,0.000270663396036657
82.95,0.000270663396036657
82.96,0.000270663396036657
82.97,0.000270663396036657
82.98,0.000270663396036657
82.99,0.000270663396036657
83,0.000270663396036657
83.01,0.000270663396036657
83.02,0.000270663396036657
83.03,0.000270663396036657
83.04,0.000270663396036657
83.05,0.000270663396036657
83.06,0.000270663396036657
83.07,0.000270663396036657
83.08,0.000270663396036657
83.09,0.000270663396036657
83.1,0.000270663396036657
83.11,0.000270663396036657
83.12,0.000270663396036657
83.13,0.000270663396036657
83.14,0.000270663396036657
83.15,0.000270663396036657
